"probe" "entrez.id"
"4927" "222240_s_at" "51477"
"4928" "222242_s_at" "25818"
"4929" "222258_s_at" "23677"
"4930" "222262_s_at" "55500"
"4931" "222266_at" "8725"
"4932" "222271_at" ""
"4933" "222274_at" "150244"
"4934" "222281_s_at" "100505650"
"4935" "222288_at" ""
"4936" "222291_at" "25854"
"4937" "222303_at" ""
"4938" "222313_at" ""
"4939" "222315_at" "100510224"
"4940" "222316_at" ""
"4941" "222324_at" ""
"4942" "222325_at" ""
"4943" "222334_at" "100505650"
"4944" "222344_at" ""
"4945" "222347_at" "644450"
"4946" "222348_at" ""
"4947" "222357_at" "26137"
"4948" "222361_at" "643224"
"4949" "222368_at" ""
"4950" "222372_at" ""
"4951" "222376_at" ""
"4952" "222379_at" "23704"
"4953" "222380_s_at" "10016"
"4954" "222385_x_at" "29927"
"4955" "222392_x_at" "64065"
"4956" "222439_s_at" "9967"
"4957" "222446_s_at" "25825"
"4958" "222449_at" "56937"
"4959" "222450_at" "56937"
"4960" "222453_at" "79901"
"4961" "222455_s_at" "55742"
"4962" "222457_s_at" "51474"
"4963" "222458_s_at" "79647"
"4964" "222459_at" "79647"
"4965" "222484_s_at" "9547"
"4966" "222486_s_at" "9510"
"4967" "222487_s_at" "51065"
"4968" "222496_s_at" "54502"
"4969" "222513_s_at" "10580"
"4970" "222528_s_at" "51312"
"4971" "222529_at" "51312"
"4972" "222547_at" "9448"
"4973" "222549_at" "9076"
"4974" "222551_s_at" "65265"
"4975" "222557_at" "50861"
"4976" "222559_s_at" "55197"
"4977" "222562_s_at" "80351"
"4978" "222572_at" "54704"
"4979" "222581_at" "9213"
"4980" "222587_s_at" "51809"
"4981" "222592_s_at" "51703"
"4982" "222593_s_at" "65244"
"4983" "222603_at" "79956"
"4984" "222608_s_at" "54443"
"4985" "222614_at" "10069"
"4986" "222616_s_at" "10600"
"4987" "222633_at" "79718"
"4988" "222634_s_at" "79718"
"4989" "222640_at" "1788"
"4990" "222646_s_at" "30001"
"4991" "222651_s_at" "7227"
"4992" "222654_at" "54928"
"4993" "222662_at" "79660"
"4994" "222664_at" "79047"
"4995" "222668_at" "79047"
"4996" "222670_s_at" "9935"
"4997" "222678_s_at" "54165"
"4998" "222680_s_at" "51514"
"4999" "222685_at" "54801"
"5000" "222689_at" "55331"
"5001" "222696_at" "8313"
"5002" "222699_s_at" "79666"
"5003" "222701_s_at" "79145"
"5004" "222714_s_at" "51110"
"5005" "222719_s_at" "56034"
"5006" "222721_at" "29097"
"5007" "222722_at" "4969"
"5008" "222725_s_at" "54873"
"5009" "222730_s_at" "51201"
"5010" "222731_at" "51201"
"5011" "222734_at" "10352"
"5012" "222735_at" "55151"
"5013" "222740_at" "29028"
"5014" "222746_s_at" "54836"
"5015" "222747_s_at" "6322"
"5016" "222750_s_at" "79644"
"5017" "222752_s_at" "55248"
"5018" "222759_at" "51111"
"5019" "222760_at" "80139"
"5020" "222764_at" "80150"
"5021" "222771_s_at" "50804"
"5022" "222772_at" "50804"
"5023" "222773_s_at" "79695"
"5024" "222774_s_at" "81831"
"5025" "222777_s_at" "7468"
"5026" "222785_x_at" "64776"
"5027" "222787_s_at" "54664"
"5028" "222793_at" "23586"
"5029" "222801_s_at" "64940"
"5030" "222802_at" "1906"
"5031" "222803_at" "56952"
"5032" "222816_s_at" "54877"
"5033" "222820_at" "57690"
"5034" "222824_at" "11164"
"5035" "222829_s_at" "53832"
"5036" "222830_at" "29841"
"5037" "222835_at" "79875"
"5038" "222838_at" "57823"
"5039" "222847_s_at" "112399"
"5040" "222848_at" "64105"
"5041" "222849_s_at" "79634"
"5042" "222850_s_at" "79982"
"5043" "222853_at" "23767"
"5044" "222857_s_at" "27345"
"5045" "222858_s_at" "27071"
"5046" "222859_s_at" "27071"
"5047" "222863_at" "65986"
"5048" "222868_s_at" "10068"
"5049" "222871_at" "55220"
"5050" "222877_at" ""
"5051" "222881_at" "10855"
"5052" "222885_at" "51705"
"5053" "222890_at" "29070"
"5054" "222891_s_at" "53335"
"5055" "222895_s_at" "64919"
"5056" "222899_at" "22801"
"5057" "222904_s_at" "79838"
"5058" "222906_at" "28982"
"5059" "222909_s_at" "9530"
"5060" "222921_s_at" "23493"
"5061" "222925_at" "51473"
"5062" "222926_at" "51473"
"5063" "222932_at" "26298"
"5064" "222938_x_at" "5169"
"5065" "222939_s_at" "117247"
"5066" "222943_at" "57733"
"5067" "222956_at" "55137"
"5068" "222958_s_at" "55635"
"5069" "222962_s_at" "55388"
"5070" "223038_s_at" "58516"
"5071" "223044_at" "30061"
"5072" "223047_at" "54918"
"5073" "223058_at" "83641"
"5074" "223059_s_at" "83641"
"5075" "223062_s_at" "29968"
"5076" "223075_s_at" "83543"
"5077" "223079_s_at" "2744"
"5078" "223089_at" "55591"
"5079" "223092_at" "56172"
"5080" "223093_at" "56172"
"5081" "223094_s_at" "56172"
"5082" "223103_at" "10809"
"5083" "223121_s_at" "6423"
"5084" "223122_s_at" "6423"
"5085" "223125_s_at" "81563"
"5086" "223159_s_at" "10783"
"5087" "223161_at" "57189"
"5088" "223165_s_at" "51447"
"5089" "223168_at" "58480"
"5090" "223169_s_at" "58480"
"5091" "223170_at" "26022"
"5092" "223178_s_at" "221294"
"5093" "223182_s_at" "56894"
"5094" "223183_at" "56894"
"5095" "223185_s_at" "79365"
"5096" "223194_s_at" "63027"
"5097" "223204_at" "51313"
"5098" "223213_s_at" "11244"
"5099" "223217_s_at" "64332"
"5100" "223218_s_at" "64332"
"5101" "223220_s_at" "83666"
"5102" "223229_at" "29089"
"5103" "223232_s_at" "57530"
"5104" "223233_s_at" "57530"
"5105" "223235_s_at" "64094"
"5106" "223253_at" "54749"
"5107" "223254_s_at" "55632"
"5108" "223263_s_at" "26127"
"5109" "223274_at" "6941"
"5110" "223275_at" "55170"
"5111" "223276_at" "85027"
"5112" "223278_at" "2706"
"5113" "223280_x_at" "64231"
"5114" "223282_at" "10194"
"5115" "223283_s_at" "10194"
"5116" "223284_at" "57106"
"5117" "223296_at" "84275"
"5118" "223303_at" "83706"
"5119" "223307_at" "83461"
"5120" "223313_s_at" "728239 /// 81557"
"5121" "223315_at" "59277"
"5122" "223316_at" "83643"
"5123" "223319_at" "10243"
"5124" "223321_s_at" "53834"
"5125" "223322_at" "83593"
"5126" "223340_at" "51062"
"5127" "223343_at" "58475"
"5128" "223344_s_at" "58475"
"5129" "223349_s_at" "666"
"5130" "223358_s_at" "5150"
"5131" "223360_at" "84221"
"5132" "223366_at" "619279"
"5133" "223374_s_at" "8706"
"5134" "223378_at" "84662"
"5135" "223381_at" "83540"
"5136" "223384_s_at" "89122"
"5137" "223385_at" "29785"
"5138" "223391_at" "81537"
"5139" "223392_s_at" "57616"
"5140" "223393_s_at" "57616"
"5141" "223395_at" "25890"
"5142" "223405_at" "80896"
"5143" "223412_at" "84078"
"5144" "223423_at" "26996"
"5145" "223427_s_at" "54566"
"5146" "223434_at" "2635"
"5147" "223435_s_at" "56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147 /// 9752"
"5148" "223449_at" "57556"
"5149" "223452_s_at" "25923"
"5150" "223454_at" "58191"
"5151" "223457_at" "26958"
"5152" "223461_at" "51256"
"5153" "223467_at" "51655"
"5154" "223468_s_at" "56963"
"5155" "223471_at" "117177"
"5156" "223475_at" "83690"
"5157" "223484_at" "84419"
"5158" "223492_s_at" "9208"
"5159" "223496_s_at" "83987"
"5160" "223499_at" "114902 /// 83552"
"5161" "223500_at" "10815"
"5162" "223501_at" "10673"
"5163" "223502_s_at" "10673"
"5164" "223503_at" "81615"
"5165" "223519_at" "51776"
"5166" "223523_at" "66000"
"5167" "223524_s_at" "66000"
"5168" "223530_at" "11022"
"5169" "223535_at" "83594"
"5170" "223541_at" "3038"
"5171" "223551_at" "5570"
"5172" "223553_s_at" "79930"
"5173" "223556_at" "3070"
"5174" "223565_at" "51237"
"5175" "223575_at" "57670"
"5176" "223577_x_at" "378938"
"5177" "223578_x_at" "378938"
"5178" "223582_at" "84059"
"5179" "223586_at" "56938"
"5180" "223588_at" "83591"
"5181" "223594_at" "84216"
"5182" "223595_at" "83935"
"5183" "223597_at" "55600"
"5184" "223599_at" "117854"
"5185" "223600_s_at" "80726"
"5186" "223608_at" "84288"
"5187" "223609_at" "83853"
"5188" "223610_at" "54437"
"5189" "223611_s_at" "84708"
"5190" "223620_at" "2857"
"5191" "223621_at" "29944"
"5192" "223623_at" "84417"
"5193" "223629_at" "26167"
"5194" "223630_at" "129790"
"5195" "223631_s_at" "64073"
"5196" "223636_at" "84217"
"5197" "223642_at" "7546"
"5198" "223660_at" "140"
"5199" "223661_at" ""
"5200" "223665_at" "84517"
"5201" "223686_at" "27010"
"5202" "223687_s_at" "54742"
"5203" "223690_at" "4053"
"5204" "223695_s_at" "414"
"5205" "223696_at" "414"
"5206" "223700_at" "84057"
"5207" "223709_s_at" "80326"
"5208" "223714_at" "10172"
"5209" "223721_s_at" "56521"
"5210" "223730_at" "10082"
"5211" "223734_at" "84709"
"5212" "223737_x_at" "83539"
"5213" "223743_s_at" "51073"
"5214" "223744_s_at" "54414"
"5215" "223748_at" "83959"
"5216" "223754_at" "84281"
"5217" "223761_at" "9965"
"5218" "223767_at" "53831"
"5219" "223779_at" "84740"
"5220" "223785_at" "55215"
"5221" "223786_at" "4166"
"5222" "223798_at" "84102"
"5223" "223800_s_at" "96626"
"5224" "223814_at" "51095"
"5225" "223821_s_at" "55061"
"5226" "223822_at" "55061"
"5227" "223823_at" "10242"
"5228" "223827_at" "55504"
"5229" "223838_at" "80705"
"5230" "223839_s_at" "6319"
"5231" "223842_s_at" "51435"
"5232" "223843_at" "51435"
"5233" "223854_at" "56126"
"5234" "223861_at" "84072"
"5235" "223869_at" "50964"
"5236" "223879_s_at" "55074"
"5237" "223883_s_at" "56164"
"5238" "223895_s_at" "55040"
"5239" "223922_x_at" "64231"
"5240" "223924_at" "83538"
"5241" "223939_at" "56670"
"5242" "223940_x_at" "378938"
"5243" "223948_s_at" "64699"
"5244" "223949_at" "64699"
"5245" "223952_x_at" "10170"
"5246" "223962_at" "83894"
"5247" "223977_s_at" "56651"
"5248" "223980_s_at" "3431"
"5249" "223983_s_at" "83636"
"5250" "223984_s_at" "9818"
"5251" "224002_s_at" "51661"
"5252" "224009_x_at" "10170"
"5253" "224027_at" "56477"
"5254" "224046_s_at" "5150"
"5255" "224048_at" "84101"
"5256" "224156_x_at" "55540"
"5257" "224184_s_at" "91653"
"5258" "224185_at" ""
"5259" "224189_x_at" "26298"
"5260" "224200_s_at" "56852"
"5261" "224204_x_at" "56938"
"5262" "224209_s_at" "9615"
"5263" "224212_s_at" "56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147 /// 9752"
"5264" "224215_s_at" "28514"
"5265" "224218_s_at" "7227"
"5266" "224221_s_at" "10451"
"5267" "224240_s_at" "56477"
"5268" "224252_s_at" "53827"
"5269" "224301_x_at" "55766"
"5270" "224320_s_at" "84515"
"5271" "224321_at" "23671"
"5272" "224325_at" "8325"
"5273" "224336_s_at" "80824"
"5274" "224339_s_at" "9068"
"5275" "224341_x_at" "7099"
"5276" "224342_x_at" "96610"
"5277" "224348_s_at" ""
"5278" "224355_s_at" "83661"
"5279" "224356_x_at" "64231"
"5280" "224358_s_at" "58475"
"5281" "224361_s_at" "55540"
"5282" "224365_s_at" "91151"
"5283" "224367_at" "84707"
"5284" "224370_s_at" "84698"
"5285" "224374_s_at" "84034"
"5286" "224391_s_at" "54414"
"5287" "224392_s_at" "23596"
"5288" "224396_s_at" "54829"
"5289" "224397_s_at" "83857"
"5290" "224400_s_at" "83539"
"5291" "224404_s_at" "83416"
"5292" "224407_s_at" "51765"
"5293" "224414_s_at" "84674"
"5294" "224428_s_at" "83879"
"5295" "224436_s_at" "25934"
"5296" "224443_at" "84791"
"5297" "224444_s_at" "84791"
"5298" "224451_x_at" "64333"
"5299" "224458_at" "84302"
"5300" "224463_s_at" "85016"
"5301" "224476_s_at" "55897"
"5302" "224480_s_at" "84803"
"5303" "224482_s_at" "84440"
"5304" "224488_s_at" "10418"
"5305" "224489_at" "100294337 /// 284058"
"5306" "224490_s_at" "100294337 /// 284058"
"5307" "224496_s_at" "84314"
"5308" "224518_s_at" "84527"
"5309" "224521_s_at" "84318"
"5310" "224550_s_at" "10335"
"5311" "224553_s_at" "8784"
"5312" "224558_s_at" "378938"
"5313" "224559_at" "378938"
"5314" "224560_at" "7077"
"5315" "224565_at" "283131"
"5316" "224566_at" "283131"
"5317" "224567_x_at" "378938"
"5318" "224568_x_at" "378938"
"5319" "224576_at" "57222"
"5320" "224579_at" "81539"
"5321" "224583_at" "23406"
"5322" "224588_at" "7503"
"5323" "224589_at" "7503"
"5324" "224590_at" "7503"
"5325" "224595_at" "23446"
"5326" "224601_at" ""
"5327" "224603_at" ""
"5328" "224606_at" "1316"
"5329" "224609_at" "57153"
"5330" "224646_x_at" "283120"
"5331" "224650_at" "114569"
"5332" "224657_at" "54206"
"5333" "224673_at" "114823"
"5334" "224685_at" "100505818 /// 4301"
"5335" "224694_at" "84168"
"5336" "224701_at" "54625"
"5337" "224724_at" "55959"
"5338" "224753_at" "113130"
"5339" "224762_at" "347735"
"5340" "224763_at" "6167"
"5341" "224766_at" "6167"
"5342" "224767_at" "6167"
"5343" "224771_at" "89796"
"5344" "224772_at" "89796"
"5345" "224773_at" "89796"
"5346" "224794_s_at" "51148"
"5347" "224795_x_at" "3514 /// 50802"
"5348" "224801_at" "54602"
"5349" "224814_at" "29952"
"5350" "224817_at" "9644"
"5351" "224822_at" "10395"
"5352" "224823_at" "4638"
"5353" "224826_at" "56261"
"5354" "224828_at" "80315"
"5355" "224829_at" "80315"
"5356" "224831_at" "80315"
"5357" "224833_at" "2113"
"5358" "224835_at" "56261"
"5359" "224839_s_at" "84706"
"5360" "224840_at" "2289"
"5361" "224847_at" "1021"
"5362" "224848_at" "1021"
"5363" "224851_at" "1021"
"5364" "224856_at" "2289"
"5365" "224862_at" "2776"
"5366" "224870_at" "57291"
"5367" "224873_s_at" "64432"
"5368" "224875_at" "134553"
"5369" "224901_at" "79966"
"5370" "224913_s_at" "92609"
"5371" "224916_at" "340061"
"5372" "224917_at" "406991"
"5373" "224918_x_at" "4257"
"5374" "224920_x_at" "91663"
"5375" "224927_at" "170954"
"5376" "224928_at" "80854"
"5377" "224929_at" "340061"
"5378" "224932_at" "400916"
"5379" "224940_s_at" "5069"
"5380" "224941_at" "5069"
"5381" "224952_at" "26115"
"5382" "224959_at" "1836"
"5383" "224963_at" "1836"
"5384" "224964_s_at" "54331"
"5385" "224970_at" "4774"
"5386" "224973_at" "55603"
"5387" "224975_at" "4774"
"5388" "224976_at" "4774"
"5389" "224989_at" ""
"5390" "224990_at" "201895"
"5391" "224995_at" "56907"
"5392" "224997_x_at" "283120"
"5393" "224999_at" "1956"
"5394" "225004_at" "84336"
"5395" "225008_at" "444"
"5396" "225016_at" "147495"
"5397" "225018_at" "56907"
"5398" "225028_at" "550643"
"5399" "225033_at" "6482"
"5400" "225034_at" "6482"
"5401" "225045_at" "55704"
"5402" "225046_at" "389831"
"5403" "225056_at" "57568"
"5404" "225060_at" "84918"
"5405" "225061_at" "55466"
"5406" "225062_at" "389831"
"5407" "225065_x_at" "125144"
"5408" "225078_at" "2013"
"5409" "225079_at" "2013"
"5410" "225081_s_at" "55536"
"5411" "225099_at" "200933"
"5412" "225100_at" "200933"
"5413" "225102_at" "11343"
"5414" "225105_at" "387882"
"5415" "225107_at" "3181"
"5416" "225115_at" "28996"
"5417" "225116_at" "28996"
"5418" "225119_at" "128866"
"5419" "225123_at" ""
"5420" "225129_at" "221184"
"5421" "225142_at" "80853"
"5422" "225155_at" "387066"
"5423" "225162_at" "152503"
"5424" "225163_at" "55691"
"5425" "225165_at" "84152"
"5426" "225167_at" "55691"
"5427" "225168_at" "55691"
"5428" "225171_at" "93663"
"5429" "225173_at" "93663"
"5430" "225177_at" "80223"
"5431" "225178_at" "151613"
"5432" "225186_at" "65059"
"5433" "225188_at" "65059"
"5434" "225189_s_at" "65059"
"5435" "225191_at" "1153"
"5436" "225193_at" ""
"5437" "225195_at" "285381"
"5438" "225197_at" ""
"5439" "225202_at" "22836"
"5440" "225203_at" "84988"
"5441" "225207_at" "5166"
"5442" "225220_at" "100093630"
"5443" "225227_at" ""
"5444" "225237_s_at" "124540"
"5445" "225239_at" ""
"5446" "225240_s_at" "124540"
"5447" "225241_at" "151887"
"5448" "225242_s_at" "151887"
"5449" "225245_x_at" "55766"
"5450" "225258_at" "54751"
"5451" "225259_at" "51560"
"5452" "225262_at" "2355"
"5453" "225265_at" "5937"
"5454" "225275_at" "10085"
"5455" "225280_x_at" "414"
"5456" "225283_at" "91947"
"5457" "225285_at" "586"
"5458" "225286_at" "414"
"5459" "225288_at" "85301"
"5460" "225290_at" "55500"
"5461" "225293_at" "85301"
"5462" "225295_at" "57181"
"5463" "225299_at" "4645"
"5464" "225300_at" "90417"
"5465" "225301_s_at" "4645"
"5466" "225303_at" "55243"
"5467" "225316_at" "84879"
"5468" "225328_at" ""
"5469" "225330_at" "3480"
"5470" "225342_at" "205"
"5471" "225344_at" "135112"
"5472" "225345_s_at" ""
"5473" "225353_s_at" "714"
"5474" "225354_s_at" "83699"
"5475" "225355_at" "54492"
"5476" "225362_at" "159090"
"5477" "225380_at" "91461"
"5478" "225381_at" "399959"
"5479" "225387_at" "10098"
"5480" "225407_at" "4155"
"5481" "225415_at" "151636"
"5482" "225420_at" "57678"
"5483" "225421_at" "135293"
"5484" "225424_at" "57678"
"5485" "225435_at" "6745"
"5486" "225436_at" "58489"
"5487" "225442_at" "4921"
"5488" "225450_at" "154810"
"5489" "225464_at" "122786"
"5490" "225469_at" "144363"
"5491" "225474_at" "9223"
"5492" "225478_at" "9258"
"5493" "225481_at" "122786"
"5494" "225482_at" "547"
"5495" "225485_at" "95681"
"5496" "225491_at" "6506"
"5497" "225496_s_at" "54843"
"5498" "225502_at" "81704"
"5499" "225511_at" "51704"
"5500" "225516_at" "6542"
"5501" "225524_at" "118429"
"5502" "225525_at" "85379"
"5503" "225527_at" "1054"
"5504" "225536_at" "113452"
"5505" "225540_at" "4133"
"5506" "225548_at" "57619"
"5507" "225564_at" "221178"
"5508" "225566_at" "8828"
"5509" "225571_at" "3977"
"5510" "225575_at" "3977"
"5511" "225579_at" "130814"
"5512" "225589_at" "57630"
"5513" "225590_at" "57630"
"5514" "225597_at" "57210"
"5515" "225598_at" "57210"
"5516" "225602_at" "152007"
"5517" "225604_s_at" "152007"
"5518" "225611_at" "375449"
"5519" "225612_s_at" "84002"
"5520" "225613_at" "375449"
"5521" "225619_at" "122060"
"5522" "225626_at" "55824"
"5523" "225627_s_at" "57685"
"5524" "225633_at" "147991"
"5525" "225639_at" "8935"
"5526" "225645_at" "26298"
"5527" "225646_at" "1075"
"5528" "225647_s_at" "1075"
"5529" "225651_at" "7325"
"5530" "225655_at" "29128"
"5531" "225656_at" "114327"
"5532" "225660_at" "57556"
"5533" "225662_at" "51776"
"5534" "225664_at" "1303"
"5535" "225665_at" "51776"
"5536" "225666_at" "84899"
"5537" "225667_s_at" "151354"
"5538" "225673_at" "91663"
"5539" "225681_at" "115908"
"5540" "225685_at" "10602"
"5541" "225686_at" "348235"
"5542" "225687_at" "81610"
"5543" "225688_s_at" "90102"
"5544" "225698_at" "114915"
"5545" "225706_at" "113263"
"5546" "225708_at" "55588"
"5547" "225710_at" "59345"
"5548" "225720_at" "171024"
"5549" "225721_at" "171024"
"5550" "225725_at" "64393"
"5551" "225726_s_at" "57475"
"5552" "225727_at" "57475"
"5553" "225728_at" "8470"
"5554" "225739_at" "84440"
"5555" "225742_at" "4194"
"5556" "225745_at" "4040"
"5557" "225746_at" "84440"
"5558" "225752_at" "123606"
"5559" "225762_x_at" "284801"
"5560" "225763_at" "92241"
"5561" "225767_at" "284801"
"5562" "225782_at" "253827"
"5563" "225784_s_at" "55906"
"5564" "225786_at" "284702"
"5565" "225790_at" "253827"
"5566" "225792_at" "51361"
"5567" "225796_at" "54899"
"5568" "225798_at" "221895"
"5569" "225799_at" "112597 /// 541471"
"5570" "225800_at" "221895"
"5571" "225801_at" ""
"5572" "225802_at" "116447"
"5573" "225803_at" "114907"
"5574" "225806_at" "84962"
"5575" "225807_at" "84962"
"5576" "225809_at" "25849"
"5577" "225812_at" "619208"
"5578" "225817_at" "84952"
"5579" "225822_at" "128218"
"5580" "225827_at" "27161"
"5581" "225834_at" "554282 /// 653820 /// 728833 /// 729533"
"5582" "225835_at" "6558"
"5583" "225841_at" "113802"
"5584" "225842_at" "22822"
"5585" "225846_at" "54845"
"5586" "225847_at" "57552"
"5587" "225855_at" "57669"
"5588" "225863_s_at" "83636"
"5589" "225864_at" "157638"
"5590" "225868_at" "91107"
"5591" "225869_s_at" "81622"
"5592" "225871_at" "261729"
"5593" "225895_at" "171024"
"5594" "225897_at" "4082"
"5595" "225898_at" "84058"
"5596" "225911_at" "255743"
"5597" "225912_at" "94241"
"5598" "225915_at" "81617"
"5599" "225919_s_at" "203228"
"5600" "225922_at" "57600"
"5601" "225929_s_at" "57674"
"5602" "225931_s_at" "57674"
"5603" "225936_at" "163126"
"5604" "225941_at" "317649"
"5605" "225946_at" "11228"
"5606" "225949_at" "340371"
"5607" "225953_at" "55197"
"5608" "225954_s_at" "90007"
"5609" "225958_at" "1911"
"5610" "225961_at" "57542"
"5611" "225968_at" "166336"
"5612" "225972_at" "169200"
"5613" "225973_at" "6891"
"5614" "225974_at" "169200"
"5615" "225975_at" "54510"
"5616" "225978_at" "57494"
"5617" "225987_at" "79689"
"5618" "225990_at" "91653"
"5619" "225996_at" "164832"
"5620" "226003_at" "55605"
"5621" "226016_at" "961"
"5622" "226017_at" "112616"
"5623" "226018_at" "222166"
"5624" "226021_at" "157506"
"5625" "226022_at" "23328"
"5626" "226029_at" "57216"
"5627" "226034_at" "1846"
"5628" "226038_at" "91694"
"5629" "226039_at" "11320"
"5630" "226040_at" ""
"5631" "226041_at" "222236"
"5632" "226047_at" "10335"
"5633" "226051_at" "140606"
"5634" "226065_at" "144165"
"5635" "226066_at" "4286"
"5636" "226067_at" "92747"
"5637" "226068_at" "6850"
"5638" "226069_at" "144165"
"5639" "226075_at" "80176"
"5640" "226084_at" "4131"
"5641" "226085_at" "23468"
"5642" "226086_at" "57586"
"5643" "226099_at" "22936"
"5644" "226103_at" "91624"
"5645" "226107_at" "56913"
"5646" "226120_at" "123016"
"5647" "226122_at" "57480"
"5648" "226125_at" "100288152"
"5649" "226129_at" "286077"
"5650" "226132_s_at" "149175"
"5651" "226134_s_at" ""
"5652" "226136_at" "11010"
"5653" "226142_at" "11010"
"5654" "226145_s_at" "80144"
"5655" "226147_s_at" "5284"
"5656" "226150_at" "84513"
"5657" "226152_at" "145567"
"5658" "226164_x_at" "57494"
"5659" "226179_at" "51312"
"5660" "226185_at" "1040"
"5661" "226189_at" "3696"
"5662" "226192_at" "367"
"5663" "226197_at" "367"
"5664" "226210_s_at" "55384"
"5665" "226211_at" "55384"
